rpc_id,rental_date,returning_date,trip_duration_days
1288,2020-07-23,2020-10-01,70.0
2517,2024-05-08,2024-09-28,143.0
885,2024-06-04,2024-09-01,89.0
2922,2020-11-26,2021-05-12,167.0
3355,2022-02-25,2022-06-24,119.0
3793,2021-04-08,2021-07-11,94.0
967,2024-11-05,,
740,2020-01-07,2020-05-16,130.0
2362,2021-11-08,2022-02-09,93.0
1917,2020-07-02,2020-08-30,59.0
4593,2024-05-07,2024-07-07,61.0
66,2022-09-06,2023-01-22,138.0
1835,2024-09-19,,
2977,2020-09-04,2020-12-05,92.0
207,2021-02-26,2021-06-23,117.0
2487,2023-10-13,2024-02-10,120.0
1837,2020-12-30,2021-04-26,117.0
1751,2024-09-05,,
3433,2021-09-10,2021-11-16,67.0
1835,2023-10-26,2024-01-31,97.0
4973,2022-10-23,2023-01-07,76.0
924,2023-01-04,2023-05-27,143.0
2898,2020-07-18,2021-01-06,172.0
1483,2021-10-12,2022-03-02,141.0
641,2021-04-17,2021-08-07,112.0
4641,2021-08-15,2021-11-15,92.0
3423,2021-02-07,2021-04-17,69.0
2107,2023-02-04,2023-04-25,80.0
1052,2021-08-08,2021-11-06,90.0
1945,2023-03-27,2023-07-20,115.0
3560,2020-12-23,2021-05-15,143.0
4840,2021-03-09,2021-06-24,107.0
814,2024-03-26,2024-06-09,75.0
3179,2024-11-14,,
4798,2023-06-07,2023-08-30,84.0
3262,2021-02-24,2021-05-12,77.0
4765,2020-08-09,2020-11-07,90.0
4982,2021-08-28,2021-11-22,86.0
4590,2020-01-19,2020-03-23,64.0
4625,2024-08-30,,
2769,2024-07-04,,
2710,2020-01-13,2020-04-05,83.0
222,2024-02-04,2024-04-24,80.0
4953,2020-01-10,2020-07-21,193.0
70,2020-01-15,2020-03-25,70.0
1420,2023-10-02,2024-01-28,118.0
1240,2022-08-21,2022-12-04,105.0
34,2023-02-24,2023-05-23,88.0
4914,2020-01-14,2020-04-03,80.0
283,2024-07-01,2024-10-25,116.0
4719,2023-12-15,2024-03-21,97.0
2856,2021-09-14,2022-01-08,116.0
3761,2023-01-18,2023-08-09,203.0
2851,2021-11-30,2022-03-19,109.0
2155,2022-03-17,2022-05-02,46.0
1537,2022-07-27,2023-01-14,171.0
3961,2022-07-04,2022-09-15,73.0
3451,2022-03-14,2022-05-23,70.0
975,2024-08-01,2024-10-07,67.0
1912,2023-05-27,2023-09-17,113.0
3932,2021-01-07,2021-03-19,71.0
2719,2022-01-29,2022-04-21,82.0
139,2021-06-15,2021-11-05,143.0
4995,2022-03-03,2022-08-10,160.0
603,2020-10-10,2020-12-11,62.0
2686,2021-06-19,2021-10-21,124.0
945,2020-11-29,2021-02-08,71.0
1760,2022-11-18,2023-02-15,89.0
3870,2022-12-08,2023-04-07,120.0
1589,2023-01-07,2023-06-01,145.0
938,2023-01-12,2023-06-14,153.0
1751,2022-11-01,2023-02-04,95.0
1341,2022-07-12,2022-08-28,47.0
4615,2020-08-21,2021-02-15,178.0
4330,2022-08-23,2022-12-06,105.0
1386,2021-05-05,2021-08-03,90.0
4867,2023-03-13,2023-07-04,113.0
3411,2022-11-02,2023-01-16,75.0
4025,2021-11-23,2022-04-30,158.0
2964,2021-10-29,2022-02-08,102.0
586,2020-10-31,2021-02-10,102.0
277,2022-04-09,2022-07-01,83.0
2947,2024-08-19,,
1034,2020-01-06,2020-05-20,135.0
4244,2020-10-18,2020-12-30,73.0
2087,2022-12-11,2023-04-12,122.0
2908,2021-01-26,2021-05-26,120.0
4937,2024-03-30,2024-08-26,149.0
4290,2024-01-09,2024-05-03,115.0
775,2020-12-23,2021-05-05,133.0
1439,2023-07-30,2023-10-08,70.0
1051,2021-09-19,2022-01-19,122.0
54,2021-07-07,2021-10-02,87.0
3083,2020-07-27,2020-11-21,117.0
4008,2022-11-26,2023-02-14,80.0
4997,2022-05-19,2022-08-07,80.0
3349,2024-02-04,2024-06-02,119.0
1826,2022-06-03,2022-08-20,78.0
934,2022-09-02,2023-01-12,132.0
2110,2020-01-03,2020-03-16,73.0
3779,2020-12-21,2021-04-01,101.0
3788,2020-01-08,2020-05-07,120.0
1201,2020-05-10,2020-10-05,148.0
2310,2022-09-01,2022-11-13,73.0
237,2023-12-15,2024-04-11,118.0
754,2024-04-03,2024-07-28,116.0
4075,2022-05-04,2022-07-31,88.0
863,2021-07-04,2021-12-27,176.0
105,2020-07-10,2020-10-03,85.0
4008,2022-01-26,2022-03-29,62.0
2132,2021-10-27,2022-01-17,82.0
3036,2020-05-20,2020-08-18,90.0
4288,2020-12-08,2021-03-21,103.0
3318,2023-05-13,2023-07-18,66.0
4079,2024-03-04,2024-08-09,158.0
2563,2022-11-30,2023-03-22,112.0
1573,2020-05-25,2020-10-03,131.0
3410,2022-01-05,2022-04-02,87.0
3151,2023-08-26,2023-12-18,114.0
1056,2022-11-07,2023-01-12,66.0
1265,2023-04-19,2023-07-27,99.0
3543,2020-01-11,2020-03-19,68.0
3366,2020-12-26,2021-03-23,87.0
3618,2023-01-27,2023-03-25,57.0
4739,2021-09-06,2021-12-22,107.0
2270,2024-04-30,2024-07-21,82.0
651,2024-10-18,,
2118,2024-07-25,2024-10-15,82.0
3094,2022-03-29,2022-06-22,85.0
3215,2024-08-14,,
3811,2023-09-26,2024-01-16,112.0
2706,2021-06-12,2021-08-16,65.0
1833,2023-06-30,2023-09-02,64.0
2669,2020-11-02,2021-02-10,100.0
593,2020-12-12,2021-03-08,86.0
2479,2022-01-20,2022-03-23,62.0
2294,2022-06-21,2022-10-17,118.0
1955,2024-07-05,2024-09-20,77.0
1225,2020-03-13,2020-07-28,137.0
2162,2023-07-01,2023-10-06,97.0
1351,2020-10-25,2021-01-26,93.0
2183,2021-07-19,2022-01-08,173.0
2682,2023-11-18,2024-02-28,102.0
47,2023-07-01,2023-11-13,135.0
4959,2022-08-26,2022-12-04,100.0
385,2020-01-05,2020-04-10,96.0
2788,2021-01-19,2021-06-11,143.0
2569,2020-03-22,2020-06-27,97.0
2792,2023-11-20,2024-02-23,95.0
3599,2024-05-21,2024-08-20,91.0
1245,2024-02-01,2024-05-26,115.0
2973,2021-06-23,2021-11-10,140.0
4671,2020-05-02,2020-07-12,71.0
1033,2022-04-04,2022-08-24,142.0
2792,2020-04-28,2020-09-22,147.0
2230,2021-07-24,,
4541,2020-06-16,2020-10-03,109.0
867,2024-01-11,2024-04-26,106.0
3859,2020-06-08,2020-09-13,97.0
640,2020-05-10,2020-08-20,102.0
3809,2021-02-01,2021-04-10,68.0
2457,2022-10-26,2023-02-05,102.0
495,2020-11-24,2021-03-23,119.0
4684,2024-07-04,,
4972,2020-08-10,2021-01-05,148.0
355,2020-08-29,2020-12-05,98.0
1607,2022-10-31,2023-01-30,91.0
2428,2022-05-28,2022-08-25,89.0
3281,2022-05-03,2022-06-29,57.0
2898,2020-01-15,2020-04-01,77.0
2812,2021-06-05,2021-09-06,93.0
893,2024-06-04,2024-08-15,72.0
2267,2021-06-24,2021-11-13,142.0
3929,2022-05-23,2022-09-20,120.0
1072,2021-08-17,2021-11-22,97.0
3830,2020-04-06,2020-06-30,85.0
2872,2022-02-07,2022-05-12,94.0
4059,2021-08-22,2021-11-16,86.0
446,2020-12-21,2021-04-09,109.0
492,2023-06-29,2023-12-04,158.0
1128,2020-09-09,2021-01-10,123.0
297,2024-03-06,2024-05-23,78.0
1616,2022-08-22,2023-01-28,159.0
4275,2022-02-15,2022-05-08,82.0
868,2021-01-15,2021-06-22,158.0
3272,2022-12-01,2023-03-18,107.0
2472,2022-07-28,2022-10-22,86.0
1564,2022-06-14,2022-12-14,183.0
1898,2024-09-06,,
4303,2020-01-02,2020-04-02,91.0
4634,2022-04-02,2022-07-25,114.0
8,2020-06-17,2020-09-06,81.0
687,2022-11-28,2023-03-07,99.0
1364,2021-12-05,,
1924,2022-09-18,2022-12-08,81.0
4872,2024-07-06,2024-10-02,88.0
4048,2020-10-11,2020-12-18,68.0
2279,2021-12-25,2022-04-02,98.0
4237,2020-06-25,2020-11-09,137.0
4296,2024-06-18,2024-09-20,94.0
3798,2024-06-23,,
3616,2020-11-11,2021-01-10,60.0
3701,2022-01-11,2022-03-24,72.0
1648,2021-01-26,2021-05-06,100.0
1347,2024-08-21,2024-10-19,59.0
1199,2024-10-24,,
2008,2020-11-16,2020-12-30,44.0
1149,2020-09-29,2021-04-22,205.0
1593,2022-07-23,2022-11-08,108.0
2044,2023-03-23,2023-09-23,184.0
3817,2022-12-16,2023-02-22,68.0
589,2020-09-14,2020-11-24,71.0
98,2022-06-30,2022-10-15,107.0
2079,2021-04-10,2021-07-04,85.0
2770,2024-01-08,2024-04-12,95.0
1416,2021-05-17,2021-08-15,90.0
2673,2023-06-28,2023-09-13,77.0
3186,2022-11-04,2023-02-23,111.0
3077,2024-09-01,,
294,2023-09-28,2024-02-01,126.0
1977,2022-10-31,2023-01-20,81.0
1698,2024-08-05,2024-10-13,69.0
2968,2021-11-15,2022-03-04,109.0
1912,2021-08-28,2021-12-10,104.0
1432,2023-01-23,2023-04-03,70.0
2256,2020-04-29,2020-06-23,55.0
621,2020-04-05,2020-06-30,86.0
3221,2020-01-06,2020-05-06,121.0
2405,2023-05-22,2023-07-28,67.0
626,2021-12-30,2022-03-16,76.0
3936,2020-09-09,2021-01-31,144.0
2518,2024-06-12,2024-09-26,106.0
2790,2021-09-07,2021-12-13,97.0
2953,2022-08-06,2022-11-06,92.0
532,2021-06-25,2021-09-04,71.0
2126,2022-11-15,2023-02-07,84.0
2986,2020-01-07,2020-04-26,110.0
427,2020-03-28,2020-07-24,118.0
1030,2022-11-27,2023-02-18,83.0
4552,2021-09-02,2021-11-30,89.0
3741,2024-01-14,2024-03-30,76.0
460,2021-07-26,2021-11-07,104.0
4546,2021-09-26,2021-12-10,75.0
4100,2024-10-31,,
2079,2023-04-15,2023-07-09,85.0
597,2021-07-27,2021-11-22,118.0
2201,2020-05-08,2020-09-13,128.0
1809,2021-10-17,2022-01-14,89.0
3372,2020-06-11,2020-11-03,145.0
4079,2021-04-19,2021-07-22,94.0
3017,2022-03-28,2022-05-30,63.0
366,2022-12-06,2023-02-28,84.0
1712,2021-04-16,2021-07-06,81.0
1373,2020-06-30,2020-10-30,122.0
2853,2022-11-08,2023-02-11,95.0
2690,2020-12-24,2021-03-20,86.0
2978,2021-08-03,2021-11-19,108.0
4127,2024-10-24,,
4615,2022-11-29,2023-04-09,131.0
1205,2020-03-28,2020-06-16,80.0
1963,2020-01-03,2020-04-15,103.0
399,2021-12-18,2022-02-23,67.0
334,2021-11-20,2022-02-23,95.0
2570,2022-06-07,2022-11-07,153.0
4459,2020-10-07,2021-03-10,154.0
202,2024-01-06,2024-04-22,107.0
4906,2020-11-19,2021-02-02,75.0
2712,2024-08-03,,
1500,2021-04-03,2021-09-29,179.0
3978,2020-01-07,2020-03-07,60.0
2335,2021-12-20,2022-02-17,59.0
306,2021-07-24,2022-02-21,212.0
3123,2023-11-26,2024-04-16,142.0
4122,2022-12-19,2023-02-20,63.0
1710,2023-06-29,2023-08-28,60.0
3706,2021-07-07,2021-12-22,168.0
1006,2024-07-07,2024-10-24,109.0
1597,2024-01-22,2024-04-04,73.0
3552,2020-05-06,2020-08-04,90.0
993,2022-05-18,2022-09-24,129.0
2656,2023-11-24,2024-02-28,96.0
1842,2021-03-13,2021-07-08,117.0
25,2022-02-11,2022-09-04,205.0
2405,2024-10-31,,
1978,2020-09-11,2020-11-25,75.0
4220,2024-07-07,2024-10-05,90.0
1027,2023-01-28,2023-03-28,59.0
4883,2022-02-15,2022-05-15,89.0
3955,2023-04-30,2023-07-27,88.0
1308,2022-10-29,2023-02-10,104.0
3218,2024-04-24,2024-07-13,80.0
3252,2023-03-22,2023-08-08,139.0
665,2024-06-03,2024-09-24,113.0
2652,2020-04-26,2020-08-31,127.0
916,2024-04-24,2024-08-03,101.0
2791,2022-05-18,2022-09-27,132.0
4374,2021-07-21,2021-10-04,75.0
2413,2020-10-01,2021-01-15,106.0
3610,2020-01-03,2020-04-04,92.0
1691,2024-05-25,2024-10-02,130.0
4945,2022-11-09,2023-06-08,211.0
2826,2022-01-27,2022-04-16,79.0
4477,2020-08-13,2020-12-01,110.0
3882,2020-01-12,2020-06-17,157.0
4382,2023-04-21,2023-07-01,71.0
3400,2022-07-17,2022-09-17,62.0
4885,2022-04-11,2022-07-06,86.0
41,2024-07-27,2024-10-12,77.0
4601,2021-04-24,2021-07-12,79.0
4502,2022-10-28,2023-01-21,85.0
4496,2024-01-06,2024-04-18,103.0
3940,2020-01-19,2020-03-28,69.0
2320,2022-02-05,2022-06-09,124.0
1751,2021-10-26,2022-03-23,148.0
1348,2020-11-15,2021-03-12,117.0
4305,2023-04-24,2023-07-23,90.0
2928,2020-07-13,2020-09-19,68.0
485,2021-11-03,2022-02-19,108.0
3551,2024-11-03,,
3956,2023-12-23,2024-04-12,111.0
1806,2022-09-11,2022-11-10,60.0
4358,2021-05-18,2021-09-07,112.0
4871,2023-12-05,2024-02-27,84.0
4020,2022-09-17,2023-01-04,109.0
34,2022-01-03,2022-04-01,88.0
3294,2023-08-26,2023-12-24,120.0
3079,2020-03-29,2020-08-07,131.0
871,2024-11-09,,
2724,2023-11-14,2024-02-11,89.0
3808,2021-07-05,2021-09-01,58.0
655,2022-11-21,2023-03-02,101.0
1507,2023-12-02,2024-02-05,65.0
1265,2023-11-17,2024-02-07,82.0
2790,2020-09-07,2020-11-20,74.0
1887,2022-12-13,2023-03-29,106.0
3331,2021-07-26,2021-10-09,75.0
4985,2021-09-15,2021-12-31,107.0
2616,2023-08-16,2023-11-13,89.0
425,2022-09-07,2022-12-01,85.0
1024,2020-01-06,2020-04-16,101.0
4791,2020-09-07,2020-12-13,97.0
683,2020-08-22,2020-11-23,93.0
1952,2022-05-01,2022-07-30,90.0
4700,2020-09-15,2020-11-09,55.0
173,2020-01-07,2020-05-15,129.0
4470,2024-06-15,2024-08-13,59.0
2573,2024-04-17,2024-09-27,163.0
599,2020-10-26,2021-01-30,96.0
1241,2020-10-15,2021-02-28,136.0
4075,2021-01-10,2021-06-23,164.0
4329,2024-10-29,,
974,2023-08-31,2023-11-30,91.0
16,2021-06-02,2021-08-22,81.0
703,2021-02-06,2021-06-12,126.0
4403,2020-08-05,2020-12-24,141.0
1069,2020-10-04,2021-01-28,116.0
1618,2020-01-17,2020-08-07,203.0
2340,2022-01-25,2022-04-14,79.0
481,2020-09-28,2021-02-17,142.0
3786,2021-12-19,2022-05-12,144.0
1354,2024-09-26,,
1338,2022-02-06,2022-04-04,57.0
4768,2024-06-13,2024-08-27,75.0
4140,2020-08-24,2020-12-26,124.0
4439,2020-04-01,2020-06-27,87.0
675,2024-03-26,2024-05-27,62.0
994,2024-09-12,,
222,2022-04-04,2022-11-22,232.0
4969,2022-07-13,2022-09-22,71.0
4351,2022-03-15,2022-08-09,147.0
3103,2024-04-15,2024-09-16,154.0
383,2023-06-11,2023-09-12,93.0
3859,2022-10-05,2022-12-28,84.0
4851,2023-11-26,2024-02-19,85.0
1398,2020-01-09,2020-04-15,97.0
385,2022-02-02,2022-04-11,68.0
3489,2022-03-16,2022-07-07,113.0
1238,2022-04-24,2022-09-17,146.0
1539,2021-06-28,2021-10-31,125.0
2000,2023-01-04,2023-04-20,106.0
4145,2023-09-06,2023-11-22,77.0
185,2021-05-23,2021-07-15,53.0
4519,2022-11-23,2023-02-19,88.0
1162,2023-09-06,2024-01-08,124.0
4782,2020-09-11,2021-01-03,114.0
950,2020-03-22,2020-07-04,104.0
4746,2020-06-06,2020-12-02,179.0
2911,2024-10-27,,
3782,2021-01-01,2021-02-25,55.0
1867,2021-06-21,2021-12-03,165.0
3994,2020-01-09,2020-03-27,78.0
4033,2023-07-28,2023-12-14,139.0
806,2021-11-05,2022-01-09,65.0
1565,2024-08-04,,
1395,2024-11-14,,
2466,2024-10-21,,
814,2023-04-02,2023-06-12,71.0
4734,2020-01-15,2020-04-18,94.0
3163,2022-07-26,2022-10-04,70.0
2624,2021-09-01,2021-11-30,90.0
4802,2022-11-20,2023-03-11,111.0
4850,2023-10-09,2024-02-18,132.0
3214,2022-10-03,2023-02-03,123.0
3125,2020-06-26,2020-12-14,171.0
611,2024-07-20,,
1851,2023-05-19,2024-01-22,248.0
2493,2023-07-18,2023-11-23,128.0
3632,2023-10-01,2024-01-21,112.0
2599,2024-11-01,,
3818,2022-03-16,2022-05-26,71.0
1342,2021-02-12,2021-04-04,51.0
1743,2021-08-18,2021-11-04,78.0
2495,2021-02-24,2021-05-24,89.0
4044,2022-11-11,2023-01-30,80.0
3928,2020-04-30,2020-08-11,103.0
4825,2024-06-30,2024-09-13,75.0
1917,2022-08-29,2022-11-20,83.0
3251,2022-04-17,2022-06-22,66.0
2212,2023-08-27,2023-12-04,99.0
3188,2022-06-03,2022-10-17,136.0
2890,2020-04-16,2020-08-11,117.0
4643,2022-09-08,2023-02-02,147.0
2173,2020-12-23,2021-03-20,87.0
2457,2021-02-18,2021-07-16,148.0
2205,2024-03-14,2024-06-20,98.0
871,2023-12-09,2024-02-19,72.0
2376,2023-08-28,2023-12-30,124.0
1198,2023-07-27,2023-09-28,63.0
184,2022-09-13,2023-02-09,149.0
1016,2023-01-11,2023-05-07,116.0
3750,2022-02-13,2022-04-24,70.0
2727,2024-04-07,2024-07-31,115.0
3885,2021-08-31,2021-11-17,78.0
4957,2022-12-06,2023-02-02,58.0
3897,2022-08-07,2022-11-08,93.0
1000,2024-08-10,2024-11-08,90.0
4909,2022-06-25,2022-10-17,114.0
16,2023-02-16,2023-10-27,253.0
4246,2023-10-14,2024-02-08,117.0
967,2021-07-26,2021-12-02,129.0
9,2024-10-23,,
4726,2020-01-18,2020-03-25,67.0
1516,2021-11-10,2022-02-05,87.0
3009,2021-07-28,2021-10-30,94.0
2402,2021-03-31,2021-06-29,90.0
2957,2022-07-01,2022-11-06,128.0
3317,2021-03-05,2021-08-07,155.0
4101,2024-05-22,2024-08-07,77.0
2437,2021-01-22,2021-05-12,110.0
4671,2024-04-01,2024-09-12,164.0
3935,2021-04-25,2021-07-08,74.0
2794,2020-01-07,2020-03-02,55.0
345,2022-09-04,2023-04-09,217.0
3776,2021-04-30,2021-07-18,79.0
3977,2020-09-10,2020-12-16,97.0
342,2021-07-29,2021-11-28,122.0
2238,2020-09-08,2020-11-16,69.0
1631,2024-04-18,2024-07-19,92.0
3818,2020-01-06,2020-04-26,111.0
1092,2020-07-10,2020-12-14,157.0
2262,2023-02-01,2023-05-16,104.0
959,2024-07-29,2024-10-27,90.0
3855,2023-08-16,2023-11-28,104.0
2294,2020-05-22,2020-08-02,72.0
1272,2020-09-08,2020-12-16,99.0
1327,2021-12-25,2022-03-30,95.0
2475,2024-07-14,,
4614,2024-05-30,2024-10-30,153.0
3395,2020-11-30,2021-01-11,42.0
948,2022-07-06,2022-10-21,107.0
1516,2023-08-16,2023-10-08,53.0
3834,2022-11-16,2023-02-19,95.0
1611,2024-10-11,,
762,2022-12-14,2023-03-22,98.0
3856,2022-07-05,2022-09-15,72.0
3386,2023-12-05,2024-06-12,190.0
4559,2021-06-16,2021-10-04,110.0
890,2022-05-08,,
2394,2023-10-25,2024-02-12,110.0
3491,2020-01-04,2020-03-21,77.0
1460,2020-03-19,2020-06-16,89.0
420,2020-01-02,2020-04-06,95.0
725,2022-01-28,2022-04-16,78.0
2313,2024-07-11,2024-11-09,121.0
4523,2024-07-08,2024-10-10,94.0
4523,2024-02-15,2024-06-20,126.0
3817,2020-05-14,2020-08-23,101.0
2144,2022-07-31,2022-11-25,117.0
1315,2020-11-24,2021-04-22,149.0
4464,2021-07-06,2021-09-15,71.0
4711,2022-07-22,2022-09-30,70.0
2666,2023-02-26,2023-05-11,74.0
2312,2021-07-13,2021-10-18,97.0
2729,2021-08-26,2021-11-18,84.0
2755,2020-03-07,2020-07-14,129.0
4327,2021-11-11,2022-03-29,138.0
2577,2020-01-09,2020-05-30,142.0
4035,2020-01-04,2020-06-27,175.0
2574,2020-12-16,2021-04-01,106.0
66,2024-07-09,2024-10-18,101.0
188,2021-09-21,2021-12-12,82.0
639,2024-05-28,2024-09-02,97.0
1404,2020-06-15,2020-08-15,61.0
3061,2020-08-02,2020-11-13,103.0
366,2023-10-14,2024-01-25,103.0
2963,2020-01-13,2020-03-29,76.0
4333,2023-04-21,2023-09-09,141.0
2889,2024-07-07,2024-09-01,56.0
1632,2020-01-13,2020-04-03,81.0
703,2023-09-29,2024-01-08,101.0
3355,2024-07-01,2024-09-07,68.0
435,2022-02-14,2022-04-15,60.0
3829,2023-05-30,2023-08-26,88.0
942,2024-02-10,2024-05-21,101.0
3152,2020-09-20,2020-12-18,89.0
3529,2024-01-03,2024-05-21,139.0
2378,2021-10-18,2022-01-02,76.0
329,2020-04-05,2020-09-16,164.0
2089,2020-08-15,2020-11-25,102.0
3256,2021-11-24,2022-03-01,97.0
979,2021-03-01,2021-06-12,103.0
3630,2023-09-05,2023-11-16,72.0
3737,2023-10-26,2024-03-10,136.0
3957,2022-11-19,2023-01-14,56.0
520,2021-06-01,2021-09-13,104.0
3858,2020-12-12,2021-04-09,118.0
4378,2021-08-30,2021-11-15,77.0
1262,2021-09-27,2022-01-06,101.0
3237,2024-04-12,2024-06-27,76.0
3807,2022-07-03,2022-09-18,77.0
2499,2020-11-14,2021-02-09,87.0
196,2024-08-05,2024-11-03,90.0
561,2023-07-31,2023-11-28,120.0
563,2021-08-29,2021-11-20,83.0
847,2022-04-15,2022-10-18,186.0
1750,2024-02-03,2024-04-19,76.0
3919,2023-04-27,2023-12-28,245.0
4718,2021-05-05,2021-07-21,77.0
3691,2022-02-01,2022-05-21,109.0
2019,2022-06-20,2022-08-31,72.0
4016,2020-10-14,2021-01-17,95.0
2985,2023-12-18,2024-05-31,165.0
2622,2022-11-06,2023-02-26,112.0
3473,2023-05-02,2023-08-20,110.0
3858,2021-08-04,2021-12-17,135.0
2415,2024-01-02,2024-04-10,99.0
3614,2021-11-20,2022-03-10,110.0
882,2020-07-25,2020-09-12,49.0
4304,2023-08-21,2023-12-26,127.0
1203,2020-01-10,2020-05-05,116.0
3147,2020-04-30,2020-07-18,79.0
1249,2020-01-04,2020-03-11,67.0
804,2021-02-09,2021-05-15,95.0
2234,2024-06-06,2024-09-02,88.0
2365,2023-10-06,2023-11-25,50.0
2783,2024-11-16,,
3847,2022-05-11,2022-09-21,133.0
4281,2023-09-08,2023-12-21,104.0
2294,2024-09-28,,
941,2024-02-20,2024-05-29,99.0
4806,2023-08-26,2023-12-16,112.0
3930,2024-02-16,2024-05-18,92.0
4669,2022-04-20,2022-07-05,76.0
3207,2020-11-12,2021-02-13,93.0
3439,2022-10-18,2022-12-14,57.0
1405,2024-05-28,2024-09-22,117.0
4308,2023-01-02,2023-05-19,137.0
4552,2022-04-20,2022-09-29,162.0
1904,2024-05-20,2024-08-13,85.0
2037,2021-05-23,2021-10-18,148.0
913,2020-01-06,2020-06-05,151.0
247,2022-12-21,2023-05-02,132.0
769,2020-07-18,2020-10-20,94.0
4332,2022-11-13,2023-02-18,97.0
1533,2023-09-11,2023-11-09,59.0
4189,2020-11-02,2021-01-28,87.0
1403,2022-02-16,2022-06-09,113.0
3156,2024-09-13,,
832,2020-06-27,2020-08-24,58.0
50,2024-04-11,2024-06-21,71.0
4761,2021-08-04,2021-10-14,71.0
2907,2024-03-08,2024-05-24,77.0
975,2022-09-10,2022-12-23,104.0
856,2021-03-14,2021-07-14,122.0
3781,2023-07-28,2023-10-16,80.0
2435,2022-02-16,2022-04-25,68.0
1510,2022-03-03,2022-06-23,112.0
4466,2020-01-15,2020-03-18,63.0
4803,2024-10-12,,
4343,2020-07-18,2020-10-20,94.0
2393,2020-01-10,2020-03-21,71.0
748,2023-01-19,2023-06-04,136.0
3474,2023-06-25,2023-08-22,58.0
1440,2022-07-25,2022-11-06,104.0
4183,2022-04-20,2022-08-13,115.0
4188,2020-12-31,2021-04-29,119.0
2189,2021-07-18,2021-11-05,110.0
4287,2023-06-25,2023-09-15,82.0
4672,2024-05-31,2024-10-28,150.0
3351,2023-03-20,2023-08-15,148.0
526,2020-01-02,2020-03-18,76.0
2619,2024-05-20,2024-08-20,92.0
1897,2022-03-02,2022-05-24,83.0
4604,2024-10-26,,
3387,2022-03-09,2022-06-02,85.0
4484,2023-08-23,2023-11-07,76.0
2240,2022-09-07,2022-12-04,88.0
962,2023-12-09,2024-02-17,70.0
2618,2023-08-02,2024-02-09,191.0
603,2023-08-16,2023-12-07,113.0
4976,2023-09-29,2024-01-05,98.0
1291,2023-02-16,2023-04-27,70.0
995,2021-11-29,2022-07-08,221.0
1009,2024-01-22,2024-04-19,88.0
119,2024-06-05,2024-08-19,75.0
1167,2020-05-14,2020-08-16,94.0
110,2022-02-18,2022-08-01,164.0
1644,2023-06-21,2023-12-02,164.0
454,2024-06-24,2024-10-22,120.0
4723,2020-04-30,2020-09-08,131.0
4054,2022-07-18,2022-12-26,161.0
641,2020-06-06,2020-08-18,73.0
4871,2024-10-14,,
3712,2021-11-29,2022-05-04,156.0
4199,2024-02-17,2024-05-28,101.0
2121,2023-08-30,2023-12-24,116.0
3087,2021-02-23,2021-06-06,103.0
2305,2021-10-14,2022-01-17,95.0
3595,2022-04-09,2022-06-23,75.0
4473,2021-05-03,2021-09-20,140.0
1357,2023-01-29,2023-05-07,98.0
1803,2022-06-06,2022-10-27,143.0
4977,2023-10-07,2024-01-08,93.0
3102,2023-08-04,2023-12-06,124.0
4812,2024-02-04,2024-05-04,90.0
372,2024-07-27,,
3832,2024-07-10,2024-09-06,58.0
4558,2020-01-01,2020-02-25,55.0
3247,2024-02-08,2024-04-13,65.0
1453,2020-04-21,2020-08-09,110.0
1628,2024-07-09,,
4579,2023-03-19,2023-06-25,98.0
4984,2022-03-14,2022-06-24,102.0
1906,2023-11-04,2024-03-22,139.0
3682,2022-05-05,2022-08-05,92.0
2000,2021-01-11,2021-04-25,104.0
2148,2023-02-21,2023-07-23,152.0
3493,2020-12-22,2021-03-18,86.0
3812,2021-11-07,2022-01-08,62.0
807,2020-01-12,2020-09-13,245.0
1727,2023-07-21,2023-09-22,63.0
122,2022-01-06,2022-07-11,186.0
2261,2020-04-03,2020-06-24,82.0
4321,2021-05-21,2021-08-13,84.0
466,2020-05-11,2020-08-26,107.0
2722,2023-07-19,2023-12-19,153.0
1049,2022-07-23,2022-10-18,87.0
3094,2023-12-04,2024-03-30,117.0
3038,2024-07-12,,
2092,2022-01-15,2022-04-03,78.0
2668,2020-04-14,2020-08-28,136.0
1529,2023-02-18,2023-06-21,123.0
251,2022-01-05,2022-04-01,86.0
318,2020-01-14,2020-05-12,119.0
4771,2021-08-25,2021-11-19,86.0
4598,2022-10-16,2023-01-28,104.0
4822,2022-01-19,2022-04-11,82.0
3542,2023-11-20,2024-04-17,149.0
4362,2020-08-05,2021-01-09,157.0
47,2023-01-11,2023-04-12,91.0
1353,2023-02-23,2023-06-14,111.0
4903,2023-02-06,2023-08-05,180.0
4346,2024-07-20,2024-10-15,87.0
1771,2022-08-26,2022-10-14,49.0
639,2022-02-28,2022-05-14,75.0
4610,2023-09-30,2023-12-07,68.0
122,2023-04-23,2023-08-05,104.0
2142,2021-07-14,2021-12-16,155.0
2040,2020-07-03,2020-10-11,100.0
1735,2023-12-27,2024-04-02,97.0
4182,2022-04-16,2022-06-14,59.0
698,2022-08-16,2022-10-24,69.0
1319,2023-02-28,2023-06-20,112.0
966,2021-10-18,2022-02-09,114.0
4110,2023-07-01,2023-10-18,109.0
2581,2020-08-19,2021-02-03,168.0
1786,2021-07-24,2021-10-11,79.0
1847,2020-01-01,2020-04-21,111.0
1279,2023-05-22,2023-09-05,106.0
2827,2024-09-01,2024-11-14,74.0
1954,2023-07-09,2023-11-05,119.0
